customer_id,segment,region,acquisition_channel,lifetime_value,avg_order_frequency,price_sensitivity_score,preferred_channel,return_rate_historical,is_active
C01541,B2B Corporate,Southeast,Email Campaign,31564.04,1.61,0.521,In-Store,0.045,1
C01542,B2B Corporate,Midwest,Social Media,27206.99,0.67,0.353,In-Store,0.048,1
C01543,B2B Corporate,Southeast,Organic Search,48395.2,1.11,0.429,Online,0.034,1
C01544,B2B Corporate,International,Paid Search,39613.41,1.14,0.465,Online,0.037,1
C01545,B2B Corporate,Northeast,Direct / Walk-in,49161.97,1.02,0.523,In-Store,0.037,1
C01546,B2B Corporate,Southeast,Social Media,46288.61,1.18,0.461,Online,0.037,1
C01547,B2B Corporate,Southeast,Email Campaign,38997.26,1.41,0.441,Online,0.044,1
C01548,B2B Corporate,Southwest,Direct / Walk-in,49545.15,1.11,0.204,Online,0.05,1
C01549,B2B Corporate,International,Social Media,10702.48,1.6,0.294,Online,0.056,0
C01550,B2B Corporate,Southeast,Organic Search,23953.61,1.76,0.407,Online,0.047,1
C01551,B2B Corporate,Southwest,Paid Search,10383.37,1.13,0.225,Online,0.042,1
C01552,B2B Corporate,Northeast,Email Campaign,31754.75,0.94,0.293,In-Store,0.038,1
C01553,B2B Corporate,International,Paid Search,8582.73,1.39,0.406,Online,0.041,1
C01554,B2B Corporate,Southwest,Social Media,41367.57,0.7,0.537,Online,0.057,1
C01555,B2B Corporate,Southwest,Direct / Walk-in,40361.02,0.94,0.391,Online,0.043,1
C01556,B2B Corporate,Midwest,Referral,23786.36,1.64,0.338,In-Store,0.038,1
C01557,B2B Corporate,Northeast,Referral,24384.25,1.47,0.328,Online,0.044,1
C01558,B2B Corporate,Northeast,Social Media,30052.34,0.98,0.337,Online,0.058,1
C01559,B2B Corporate,West Coast,Paid Search,14556.68,1.79,0.221,Online,0.06,1
C01560,B2B Corporate,West Coast,Paid Search,13219.84,1.41,0.454,Online,0.055,1
C01561,B2B Corporate,Southwest,Direct / Walk-in,8195.05,1.31,0.511,Online,0.037,1
C01562,B2B Corporate,Southwest,Referral,37531.18,1.53,0.539,In-Store,0.034,1
C01563,B2B Corporate,International,Referral,27036.74,0.67,0.361,Online,0.06,1
C01564,B2B Corporate,Southwest,Direct / Walk-in,20987.02,0.66,0.532,Online,0.045,1
C01565,B2B Corporate,Southeast,Paid Search,43466.9,1.07,0.459,Online,0.041,1
C01566,B2B Corporate,West Coast,Organic Search,23145.33,1.56,0.378,In-Store,0.051,1
C01567,B2B Corporate,International,Email Campaign,42725.2,1.33,0.441,In-Store,0.033,0
C01568,B2B Corporate,Southeast,Referral,22683.15,1.78,0.517,Online,0.048,1
C01569,B2B Corporate,Southeast,Organic Search,10468.0,1.72,0.368,Online,0.043,1
C01570,B2B Corporate,Midwest,Social Media,29669.17,1.93,0.263,In-Store,0.054,1
C01571,B2B Corporate,Northeast,Referral,43741.87,1.73,0.243,In-Store,0.042,1
C01572,B2B Corporate,Southeast,Direct / Walk-in,7092.32,0.67,0.32,Online,0.036,0
C01573,B2B Corporate,International,Paid Search,28423.72,1.59,0.328,Online,0.057,1
C01574,B2B Corporate,West Coast,Paid Search,30734.72,0.96,0.373,Online,0.031,1
C01575,B2B Corporate,West Coast,Email Campaign,27953.11,0.87,0.317,In-Store,0.046,1
C01576,B2B Corporate,West Coast,Referral,19439.66,1.22,0.484,In-Store,0.038,1
C01577,B2B Corporate,International,Direct / Walk-in,34530.26,1.08,0.493,In-Store,0.054,1
C01578,B2B Corporate,Midwest,Organic Search,20814.88,0.75,0.212,Online,0.057,1
C01579,B2B Corporate,West Coast,Direct / Walk-in,48641.94,0.54,0.475,Online,0.031,0
C01580,B2B Corporate,Northeast,Organic Search,7933.68,0.57,0.24,Online,0.053,1
C01581,B2B Corporate,Southwest,Social Media,23826.6,1.89,0.519,In-Store,0.057,1
C01582,B2B Corporate,West Coast,Referral,32617.05,1.44,0.369,Online,0.06,1
C01583,B2B Corporate,Midwest,Direct / Walk-in,17130.28,0.65,0.323,Online,0.03,1
C01584,B2B Corporate,Southeast,Email Campaign,31118.82,0.61,0.261,In-Store,0.048,0
C01585,B2B Corporate,Southeast,Email Campaign,21733.71,0.95,0.5,In-Store,0.049,1
C01586,B2B Corporate,West Coast,Social Media,20990.29,1.36,0.492,Online,0.031,1
C01587,B2B Corporate,Northeast,Email Campaign,15483.75,1.86,0.213,Online,0.039,1
C01588,B2B Corporate,Southeast,Organic Search,8614.24,1.83,0.269,In-Store,0.038,1
C01589,B2B Corporate,International,Paid Search,39023.22,0.65,0.356,In-Store,0.035,1
C01590,B2B Corporate,Southeast,Social Media,16750.72,1.0,0.362,In-Store,0.057,1
C01591,B2B Corporate,Southwest,Email Campaign,27297.91,0.66,0.321,Online,0.049,0
C01592,B2B Corporate,Southeast,Organic Search,31955.57,1.78,0.241,Online,0.042,1
C01593,B2B Corporate,Northeast,Organic Search,8418.21,1.54,0.288,Online,0.034,1
C01594,B2B Corporate,Midwest,Social Media,30746.61,1.35,0.344,Online,0.052,1
C01595,B2B Corporate,International,Email Campaign,36956.53,0.81,0.307,Online,0.043,1
C01596,B2B Corporate,Southeast,Social Media,33997.83,1.57,0.302,Online,0.043,1
C01597,B2B Corporate,Midwest,Social Media,41632.34,0.75,0.202,Online,0.037,1
C01598,B2B Corporate,Southwest,Social Media,43609.79,1.61,0.275,Online,0.045,1
C01599,B2B Corporate,International,Paid Search,27916.04,1.54,0.239,Online,0.037,1
C01600,B2B Corporate,Midwest,Organic Search,36800.77,1.84,0.535,Online,0.054,0
C01601,VIP Premium,Southeast,Email Campaign,19775.54,4.53,0.138,Online,0.046,1
C01602,VIP Premium,International,Referral,12547.47,6.57,0.318,Online,0.046,1
C01603,VIP Premium,Southwest,Direct / Walk-in,13906.7,7.09,0.102,In-Store,0.025,1
C01604,VIP Premium,Southwest,Email Campaign,11105.52,3.66,0.219,Online,0.031,1
C01605,VIP Premium,West Coast,Social Media,12825.15,5.64,0.148,In-Store,0.041,0
C01606,VIP Premium,International,Social Media,5748.43,4.2,0.255,Online,0.027,1
C01607,VIP Premium,Southwest,Referral,18676.23,6.28,0.231,In-Store,0.045,1
C01608,VIP Premium,Southeast,Direct / Walk-in,5800.6,3.21,0.236,In-Store,0.043,0
C01609,VIP Premium,International,Paid Search,17802.35,6.17,0.353,Online,0.023,1
C01610,VIP Premium,Northeast,Direct / Walk-in,10249.49,5.63,0.208,Online,0.021,0
C01611,VIP Premium,Northeast,Referral,15880.18,5.82,0.136,Online,0.031,1
C01612,VIP Premium,Northeast,Referral,17074.88,6.54,0.244,Online,0.05,1
C01613,VIP Premium,West Coast,Paid Search,14925.34,6.58,0.236,Online,0.034,1
C01614,VIP Premium,Southwest,Email Campaign,16653.11,5.13,0.29,In-Store,0.035,1
C01615,VIP Premium,West Coast,Social Media,3002.68,6.59,0.133,Online,0.029,1
C01616,VIP Premium,Southeast,Email Campaign,14469.46,3.28,0.137,Online,0.03,1
C01617,VIP Premium,Midwest,Social Media,18227.23,6.46,0.136,Online,0.049,1
C01618,VIP Premium,Southwest,Paid Search,14929.43,6.78,0.334,Online,0.033,1
C01619,VIP Premium,Southwest,Referral,13256.23,4.02,0.376,In-Store,0.05,1
C01620,VIP Premium,Southwest,Paid Search,15484.52,6.43,0.195,Online,0.023,1
C01621,VIP Premium,Northeast,Direct / Walk-in,3357.42,5.33,0.172,Online,0.037,1
C01622,VIP Premium,West Coast,Direct / Walk-in,9448.08,6.86,0.255,In-Store,0.047,0
C01623,VIP Premium,Southwest,Email Campaign,7073.37,7.3,0.377,In-Store,0.03,1
C01624,VIP Premium,Southwest,Referral,5658.35,6.42,0.106,Online,0.045,1
C01625,VIP Premium,International,Referral,4495.2,6.52,0.208,Online,0.025,1
C01626,VIP Premium,Northeast,Social Media,18268.0,6.97,0.264,Online,0.039,1
C01627,VIP Premium,Northeast,Organic Search,14546.36,7.37,0.212,In-Store,0.033,1
C01628,VIP Premium,Northeast,Referral,14819.74,7.04,0.299,Online,0.023,1
C01629,VIP Premium,International,Referral,10294.66,7.84,0.317,Online,0.021,1
C01630,VIP Premium,Midwest,Referral,17241.56,6.54,0.222,Online,0.049,0
C01631,VIP Premium,Southeast,Direct / Walk-in,4201.41,5.7,0.368,Online,0.042,1
C01632,VIP Premium,Northeast,Organic Search,10288.77,7.35,0.235,In-Store,0.049,1
C01633,VIP Premium,Southeast,Paid Search,17861.1,4.32,0.162,Online,0.047,0
C01634,VIP Premium,International,Paid Search,14487.67,7.03,0.189,Online,0.04,1
C01635,VIP Premium,Midwest,Direct / Walk-in,8257.57,5.51,0.202,In-Store,0.036,1
C01636,VIP Premium,Midwest,Social Media,16366.8,6.76,0.163,Online,0.039,1
C01637,VIP Premium,Midwest,Email Campaign,3410.26,6.05,0.319,In-Store,0.04,1
C01638,VIP Premium,Southeast,Email Campaign,14056.21,6.78,0.325,Online,0.044,1
C01639,VIP Premium,Southeast,Email Campaign,12595.51,7.76,0.338,Online,0.039,0
C01640,VIP Premium,Southeast,Email Campaign,8633.7,7.89,0.359,Online,0.034,1
C01641,VIP Premium,Midwest,Email Campaign,11104.1,7.6,0.317,Online,0.033,1
C01642,VIP Premium,International,Paid Search,12966.06,5.77,0.204,Online,0.044,1
C01643,VIP Premium,Northeast,Referral,10488.87,4.26,0.324,Online,0.043,1
C01644,VIP Premium,Midwest,Paid Search,17659.16,4.73,0.202,In-Store,0.021,1
C01645,VIP Premium,Southeast,Social Media,3492.67,3.56,0.229,Online,0.029,1
C01646,VIP Premium,Midwest,Referral,19459.88,7.77,0.332,In-Store,0.041,0
C01647,VIP Premium,Southeast,Referral,8872.14,6.76,0.227,In-Store,0.046,1
C01648,VIP Premium,West Coast,Direct / Walk-in,5622.49,4.67,0.255,Online,0.037,1
C01649,VIP Premium,International,Paid Search,13737.96,4.59,0.17,In-Store,0.045,1
C01650,VIP Premium,Southwest,Paid Search,16677.05,6.08,0.13,Online,0.034,1
C01651,VIP Premium,West Coast,Organic Search,10703.66,3.78,0.387,In-Store,0.042,1
C01652,VIP Premium,West Coast,Direct / Walk-in,13134.35,4.47,0.104,Online,0.032,1
C01653,VIP Premium,International,Paid Search,13679.1,5.74,0.169,Online,0.038,1
C01654,VIP Premium,West Coast,Social Media,12407.8,4.81,0.21,In-Store,0.021,0
C01655,VIP Premium,Southeast,Email Campaign,14579.34,3.19,0.282,Online,0.023,1
C01656,VIP Premium,International,Direct / Walk-in,12349.8,5.07,0.122,In-Store,0.041,1
C01657,VIP Premium,Southwest,Organic Search,10374.33,5.97,0.17,In-Store,0.038,1
C01658,VIP Premium,International,Referral,5747.47,4.46,0.304,Online,0.044,1
C01659,VIP Premium,Southwest,Referral,4161.98,3.06,0.369,Online,0.031,1
C01660,VIP Premium,International,Paid Search,19857.16,7.92,0.291,Online,0.035,1
C01661,VIP Premium,Northeast,Direct / Walk-in,8581.99,3.38,0.122,Online,0.035,1
C01662,VIP Premium,Southwest,Organic Search,7369.1,7.25,0.207,Online,0.025,1
C01663,VIP Premium,Northeast,Referral,3559.43,6.03,0.286,Online,0.043,1
C01664,VIP Premium,Southwest,Direct / Walk-in,14458.39,3.67,0.364,Online,0.022,1
C01665,VIP Premium,Midwest,Organic Search,14059.94,4.06,0.212,Online,0.041,1
C01666,VIP Premium,International,Direct / Walk-in,19264.37,4.5,0.397,Online,0.027,1
C01667,VIP Premium,Southwest,Social Media,10590.12,3.34,0.151,In-Store,0.039,1
C01668,VIP Premium,Southeast,Paid Search,17241.88,7.8,0.112,Online,0.047,1
C01669,VIP Premium,Northeast,Email Campaign,19064.41,6.23,0.165,In-Store,0.039,0
C01670,VIP Premium,Southwest,Social Media,13164.04,6.9,0.202,Online,0.047,1
C01671,VIP Premium,West Coast,Referral,18117.05,4.05,0.395,In-Store,0.035,1
C01672,VIP Premium,Southwest,Referral,19051.8,5.95,0.203,Online,0.047,1
C01673,VIP Premium,Southwest,Organic Search,10188.79,6.35,0.105,In-Store,0.046,1
C01674,VIP Premium,International,Referral,10853.99,3.06,0.22,Online,0.047,0
C01675,VIP Premium,West Coast,Paid Search,3139.41,6.21,0.12,Online,0.037,1
C01676,VIP Premium,International,Referral,3833.99,3.52,0.139,Online,0.025,1
C01677,VIP Premium,Northeast,Paid Search,16484.9,3.75,0.298,Online,0.03,1
C01678,VIP Premium,Midwest,Paid Search,16804.57,3.78,0.337,Online,0.026,1
C01679,VIP Premium,Northeast,Email Campaign,7295.55,4.64,0.261,Online,0.044,1
C01680,VIP Premium,Northeast,Paid Search,16172.07,4.69,0.29,Online,0.038,1
C01681,VIP Premium,Northeast,Organic Search,10150.04,6.83,0.386,In-Store,0.049,1
C01682,VIP Premium,Northeast,Paid Search,4086.69,6.57,0.258,In-Store,0.029,1
C01683,VIP Premium,Southwest,Direct / Walk-in,12375.34,5.26,0.105,In-Store,0.046,1
C01684,VIP Premium,Northeast,Paid Search,19332.54,3.6,0.321,Online,0.031,1
C01685,VIP Premium,Northeast,Referral,12103.94,4.15,0.323,Online,0.032,1
C01686,VIP Premium,Southwest,Social Media,6176.83,5.88,0.306,Online,0.024,1
C01687,VIP Premium,Southwest,Social Media,9670.78,5.0,0.154,Online,0.046,1
C01688,VIP Premium,Southeast,Referral,12290.59,6.5,0.381,Online,0.028,1
C01689,VIP Premium,Southeast,Referral,12459.13,5.59,0.358,Online,0.026,1
C01690,VIP Premium,West Coast,Paid Search,3265.38,4.59,0.21,Online,0.049,1
C01691,VIP Premium,West Coast,Paid Search,5199.48,5.56,0.146,Online,0.025,1
C01692,VIP Premium,Southwest,Referral,14814.41,4.54,0.363,In-Store,0.02,1
C01693,VIP Premium,Midwest,Social Media,9091.09,3.43,0.319,In-Store,0.049,0
C01694,VIP Premium,Midwest,Direct / Walk-in,16284.82,5.16,0.278,Online,0.03,1
C01695,VIP Premium,Northeast,Direct / Walk-in,14563.63,4.46,0.199,Online,0.03,1
C01696,VIP Premium,International,Paid Search,9595.77,4.92,0.105,Online,0.021,1
C01697,VIP Premium,Southeast,Email Campaign,17280.14,5.91,0.197,Online,0.041,1
C01698,VIP Premium,Southwest,Paid Search,8085.22,6.13,0.346,Online,0.042,1
C01699,VIP Premium,Southwest,Referral,14133.39,4.88,0.395,Online,0.049,1
C01700,VIP Premium,Midwest,Paid Search,8462.99,7.95,0.147,Online,0.044,1
C01701,VIP Premium,West Coast,Paid Search,17831.02,6.17,0.367,Online,0.034,0
C01702,VIP Premium,Southwest,Referral,13058.37,3.06,0.1,Online,0.026,1
C01703,VIP Premium,Northeast,Referral,3912.85,4.57,0.145,Online,0.04,1
C01704,VIP Premium,Southwest,Social Media,18116.85,6.33,0.285,Online,0.029,1
C01705,VIP Premium,West Coast,Referral,8208.48,5.35,0.106,In-Store,0.033,1
C01706,VIP Premium,West Coast,Social Media,13423.07,5.66,0.305,Online,0.046,1
C01707,VIP Premium,Southeast,Direct / Walk-in,7228.02,6.39,0.371,Online,0.043,1
C01708,VIP Premium,West Coast,Organic Search,12885.64,3.65,0.39,In-Store,0.023,1
C01709,VIP Premium,West Coast,Organic Search,9278.46,3.49,0.272,Online,0.025,1
C01710,VIP Premium,Southwest,Social Media,18417.24,3.36,0.29,Online,0.036,1
C01711,VIP Premium,West Coast,Email Campaign,13857.88,4.94,0.228,Online,0.021,1
C01712,VIP Premium,Southwest,Organic Search,7715.39,5.38,0.241,Online,0.045,1
C01713,VIP Premium,Northeast,Organic Search,18223.84,7.33,0.367,Online,0.021,1
C01714,VIP Premium,Northeast,Social Media,18459.13,6.25,0.125,Online,0.025,1
C01715,VIP Premium,Southwest,Direct / Walk-in,17613.95,7.7,0.161,Online,0.027,1
C01716,VIP Premium,Northeast,Referral,12776.91,6.69,0.247,Online,0.022,1
C01717,VIP Premium,Southwest,Referral,6660.62,6.61,0.343,Online,0.042,1
C01718,VIP Premium,Southeast,Social Media,15987.95,7.96,0.204,Online,0.025,1
C01719,VIP Premium,Southeast,Social Media,6057.36,4.43,0.237,Online,0.027,1
C01720,VIP Premium,West Coast,Paid Search,7204.86,5.01,0.316,In-Store,0.033,1
C01721,VIP Premium,International,Social Media,4827.48,7.31,0.148,Online,0.027,1
C01722,VIP Premium,International,Organic Search,3878.26,4.68,0.326,Online,0.043,1
C01723,VIP Premium,Southeast,Direct / Walk-in,15389.98,6.74,0.219,Online,0.036,0
C01724,VIP Premium,Midwest,Direct / Walk-in,15777.48,4.07,0.315,Online,0.05,1
C01725,VIP Premium,Northeast,Paid Search,5012.83,4.25,0.142,Online,0.029,1
C01726,VIP Premium,Midwest,Paid Search,15826.9,6.61,0.142,In-Store,0.025,1
C01727,VIP Premium,Midwest,Social Media,8580.63,3.79,0.15,Online,0.037,1
C01728,VIP Premium,Northeast,Email Campaign,4229.28,6.72,0.314,Online,0.037,1
C01729,VIP Premium,Southwest,Social Media,18421.0,6.49,0.378,In-Store,0.045,1
C01730,VIP Premium,Southeast,Email Campaign,9652.72,5.8,0.305,In-Store,0.048,1
C01731,VIP Premium,West Coast,Email Campaign,4419.02,3.03,0.109,Online,0.043,1
C01732,VIP Premium,International,Paid Search,11778.23,3.47,0.196,Online,0.023,1
C01733,VIP Premium,Northeast,Social Media,16633.09,6.63,0.338,Online,0.04,1
C01734,VIP Premium,Southeast,Organic Search,5562.53,6.1,0.226,Online,0.043,1
C01735,VIP Premium,Southwest,Social Media,18899.26,4.5,0.208,In-Store,0.038,1
C01736,VIP Premium,International,Direct / Walk-in,10953.25,5.1,0.153,In-Store,0.043,1
C01737,VIP Premium,Southeast,Direct / Walk-in,18253.81,3.68,0.175,Online,0.044,1
C01738,VIP Premium,International,Email Campaign,10733.41,4.8,0.188,Online,0.044,0
C01739,VIP Premium,Northeast,Referral,19191.15,7.12,0.244,Online,0.033,1
C01740,VIP Premium,Northeast,Referral,15651.77,6.83,0.148,Online,0.047,1
C01741,VIP Premium,Midwest,Direct / Walk-in,15756.0,6.06,0.13,Online,0.035,0
C01742,VIP Premium,West Coast,Direct / Walk-in,19344.33,5.13,0.254,Online,0.037,1
C01743,VIP Premium,Southwest,Social Media,18865.4,3.98,0.329,Online,0.031,1
C01744,VIP Premium,Southwest,Referral,4326.84,6.13,0.227,Online,0.026,1
C01745,VIP Premium,Midwest,Email Campaign,10793.24,5.61,0.172,In-Store,0.049,1
C01746,VIP Premium,Northeast,Referral,19033.77,7.42,0.125,Online,0.027,1
C01747,VIP Premium,Southwest,Organic Search,11967.75,4.67,0.162,In-Store,0.039,1
C01748,VIP Premium,Southeast,Direct / Walk-in,18837.34,7.86,0.334,Online,0.046,1
C01749,VIP Premium,West Coast,Email Campaign,12031.56,7.14,0.228,Online,0.037,1
C01750,VIP Premium,Southwest,Social Media,11958.37,5.77,0.372,Online,0.029,1
C01751,VIP Premium,Southeast,Direct / Walk-in,12400.58,5.44,0.134,Online,0.03,1
C01752,VIP Premium,International,Email Campaign,4698.07,5.81,0.223,In-Store,0.035,1
C01753,VIP Premium,Southwest,Paid Search,17821.9,4.98,0.2,Online,0.026,1
C01754,VIP Premium,Southeast,Organic Search,17685.73,5.98,0.272,In-Store,0.044,0
C01755,VIP Premium,Northeast,Social Media,7970.85,5.01,0.329,Online,0.045,1
C01756,VIP Premium,Midwest,Direct / Walk-in,19013.33,6.41,0.294,In-Store,0.048,1
C01757,VIP Premium,Southwest,Social Media,9806.7,3.06,0.138,Online,0.037,0
C01758,VIP Premium,Southwest,Paid Search,4255.8,4.43,0.21,Online,0.022,1
C01759,VIP Premium,International,Social Media,14992.36,6.99,0.305,Online,0.023,1
C01760,VIP Premium,Southeast,Social Media,12776.05,3.95,0.281,Online,0.024,1
C01761,VIP Premium,Northeast,Email Campaign,5049.6,3.6,0.318,Online,0.036,1
C01762,VIP Premium,West Coast,Referral,6390.87,3.3,0.171,Online,0.042,1
C01763,VIP Premium,Northeast,Organic Search,4931.24,7.34,0.139,Online,0.042,1
C01764,VIP Premium,West Coast,Organic Search,3891.83,4.47,0.376,Online,0.022,1
C01765,VIP Premium,International,Organic Search,4303.43,4.78,0.37,Online,0.029,1
C01766,VIP Premium,International,Email Campaign,17149.66,3.56,0.376,In-Store,0.025,1
C01767,VIP Premium,Southwest,Referral,11198.28,5.86,0.285,In-Store,0.044,1
C01768,VIP Premium,International,Paid Search,17906.16,7.1,0.285,In-Store,0.042,1
C01769,VIP Premium,Midwest,Social Media,10050.45,3.18,0.196,In-Store,0.049,1
C01770,VIP Premium,Southwest,Referral,12896.06,7.33,0.386,Online,0.036,1
C01771,VIP Premium,Southwest,Paid Search,6414.47,3.93,0.176,Online,0.031,1
C01772,VIP Premium,Northeast,Organic Search,3720.15,6.37,0.261,Online,0.039,1
C01773,VIP Premium,Midwest,Social Media,19589.49,4.84,0.162,In-Store,0.025,1
C01774,VIP Premium,International,Paid Search,14198.31,3.75,0.377,Online,0.03,1
C01775,VIP Premium,Midwest,Social Media,14985.34,4.92,0.174,Online,0.033,1
C01776,VIP Premium,West Coast,Social Media,15026.85,7.87,0.17,In-Store,0.023,1
C01777,VIP Premium,West Coast,Referral,9863.46,7.31,0.154,Online,0.049,1
C01778,VIP Premium,Southeast,Paid Search,14110.53,7.2,0.383,Online,0.025,1
C01779,VIP Premium,International,Referral,3069.72,4.71,0.391,Online,0.032,1
C01780,VIP Premium,International,Social Media,5887.27,3.53,0.372,In-Store,0.025,1
C01781,VIP Premium,West Coast,Email Campaign,8986.35,5.14,0.347,In-Store,0.031,1
C01782,VIP Premium,Northeast,Direct / Walk-in,18453.7,7.85,0.152,Online,0.036,1
C01783,VIP Premium,Northeast,Paid Search,11875.25,4.65,0.263,In-Store,0.026,1
C01784,VIP Premium,Southeast,Email Campaign,4129.08,5.76,0.131,Online,0.025,1
C01785,VIP Premium,Southwest,Referral,14360.41,3.91,0.284,Online,0.04,0
C01786,VIP Premium,International,Referral,16746.34,4.18,0.238,Online,0.03,0
C01787,VIP Premium,Midwest,Social Media,15354.59,7.72,0.283,In-Store,0.043,1
C01788,VIP Premium,Southwest,Social Media,3031.84,4.75,0.172,Online,0.025,1
C01789,VIP Premium,Southwest,Social Media,14957.47,4.5,0.328,Online,0.036,1
C01790,VIP Premium,Southeast,Paid Search,6206.18,5.81,0.308,Online,0.033,1
C01791,VIP Premium,Northeast,Direct / Walk-in,7909.88,4.94,0.288,Online,0.049,1
C01792,VIP Premium,International,Direct / Walk-in,12736.84,7.34,0.379,Online,0.022,1
C01793,VIP Premium,Southwest,Direct / Walk-in,19770.28,5.16,0.192,Online,0.032,1
C01794,VIP Premium,Northeast,Organic Search,8380.62,7.83,0.146,In-Store,0.031,1
C01795,VIP Premium,Southwest,Direct / Walk-in,8209.0,5.5,0.17,Online,0.027,1
C01796,VIP Premium,International,Referral,4453.31,4.08,0.353,Online,0.022,1
C01797,VIP Premium,Midwest,Social Media,6384.64,7.7,0.328,Online,0.027,1
C01798,VIP Premium,Southeast,Paid Search,3099.95,4.94,0.183,Online,0.028,1
C01799,VIP Premium,Southwest,Direct / Walk-in,13254.21,3.73,0.318,Online,0.033,1
C01800,VIP Premium,Northeast,Referral,9529.82,6.67,0.381,Online,0.02,1
C01801,VIP Premium,Southeast,Referral,14462.02,4.68,0.151,Online,0.035,1
C01802,VIP Premium,Midwest,Paid Search,6595.0,4.33,0.128,Online,0.021,1
C01803,VIP Premium,International,Email Campaign,6308.78,3.92,0.186,Online,0.041,1
C01804,VIP Premium,Southeast,Social Media,19769.25,5.16,0.293,In-Store,0.024,1
C01805,VIP Premium,Midwest,Email Campaign,12171.61,6.45,0.226,In-Store,0.043,1
C01806,VIP Premium,Southeast,Social Media,7000.53,5.79,0.387,In-Store,0.032,1
C01807,VIP Premium,International,Paid Search,12052.75,3.57,0.265,Online,0.03,1
C01808,VIP Premium,Northeast,Paid Search,4578.37,5.58,0.164,Online,0.045,1
C01809,VIP Premium,International,Social Media,12197.51,7.64,0.38,Online,0.029,1
C01810,VIP Premium,West Coast,Social Media,6871.06,3.49,0.23,Online,0.033,1
C01811,VIP Premium,Northeast,Paid Search,8763.49,5.86,0.234,Online,0.022,1
C01812,VIP Premium,Northeast,Email Campaign,8545.15,7.8,0.155,Online,0.035,1
C01813,VIP Premium,West Coast,Referral,15645.71,7.28,0.193,Online,0.031,1
C01814,VIP Premium,International,Organic Search,16767.82,7.92,0.347,Online,0.029,1
C01815,VIP Premium,Southwest,Paid Search,14338.48,5.24,0.38,In-Store,0.023,1
C01816,VIP Premium,International,Social Media,6923.06,6.96,0.277,Online,0.034,1
C01817,VIP Premium,Southeast,Paid Search,3546.76,7.48,0.296,In-Store,0.02,1
C01818,VIP Premium,West Coast,Paid Search,7201.47,3.09,0.286,Online,0.037,0
C01819,VIP Premium,Southeast,Direct / Walk-in,13785.7,6.82,0.125,Online,0.042,1
C01820,VIP Premium,Southwest,Organic Search,8246.33,6.04,0.156,Online,0.025,1
C01821,VIP Premium,International,Organic Search,18946.48,6.62,0.265,In-Store,0.031,1
C01822,VIP Premium,Southwest,Social Media,9211.9,5.35,0.18,Online,0.039,0
C01823,VIP Premium,Southwest,Email Campaign,17286.15,3.61,0.164,Online,0.024,0
C01824,VIP Premium,Southeast,Organic Search,4320.32,7.8,0.364,In-Store,0.048,1
C01825,VIP Premium,Southeast,Email Campaign,14729.85,7.35,0.339,Online,0.043,1
C01826,VIP Premium,Northeast,Paid Search,4834.4,7.68,0.187,Online,0.032,0
C01827,VIP Premium,Midwest,Paid Search,8019.2,6.85,0.218,In-Store,0.026,1
C01828,VIP Premium,International,Referral,16903.0,5.28,0.34,Online,0.02,1
C01829,VIP Premium,Midwest,Referral,10151.6,7.16,0.106,Online,0.05,1
C01830,VIP Premium,Midwest,Email Campaign,6103.04,4.81,0.326,Online,0.037,1
C01831,VIP Premium,Southwest,Organic Search,8106.17,5.64,0.24,In-Store,0.032,1
C01832,VIP Premium,Northeast,Referral,6235.15,7.38,0.272,Online,0.044,1
C01833,VIP Premium,Midwest,Paid Search,17707.54,5.9,0.133,Online,0.028,1
C01834,VIP Premium,Midwest,Organic Search,17553.62,3.84,0.18,Online,0.041,1
C01835,VIP Premium,Southwest,Direct / Walk-in,4605.77,4.85,0.313,Online,0.04,1
C01836,VIP Premium,Southwest,Paid Search,12423.02,6.33,0.379,Online,0.03,1
C01837,VIP Premium,Southwest,Email Campaign,6303.65,3.81,0.162,Online,0.024,0
C01838,VIP Premium,Northeast,Paid Search,19554.63,3.2,0.384,In-Store,0.048,1
C01839,VIP Premium,Southwest,Email Campaign,17129.29,4.41,0.264,Online,0.047,1
C01840,VIP Premium,Southwest,Paid Search,19730.37,3.94,0.359,Online,0.031,1
C01841,VIP Premium,Southeast,Organic Search,7556.15,3.27,0.377,Online,0.047,1
C01842,VIP Premium,Northeast,Email Campaign,18298.18,4.74,0.133,In-Store,0.042,0
C01843,VIP Premium,Midwest,Referral,6211.54,6.79,0.127,Online,0.022,1
C01844,VIP Premium,International,Referral,12453.96,5.02,0.229,Online,0.034,0
C01845,VIP Premium,Midwest,Social Media,5468.96,3.15,0.38,Online,0.036,1
C01846,VIP Premium,Midwest,Email Campaign,19917.92,5.0,0.291,In-Store,0.033,1
C01847,VIP Premium,International,Paid Search,9101.89,5.03,0.372,Online,0.021,0
C01848,VIP Premium,Midwest,Direct / Walk-in,19533.91,3.29,0.147,Online,0.041,1
C01849,VIP Premium,West Coast,Email Campaign,3976.2,6.2,0.271,Online,0.047,1
C01850,VIP Premium,Northeast,Referral,9428.63,6.42,0.169,Online,0.037,0
C01851,Wholesale,Midwest,Paid Search,37362.57,0.74,0.899,Online,0.023,1
C01852,Wholesale,International,Organic Search,38316.95,1.07,0.835,In-Store,0.034,1
C01853,Wholesale,Southwest,Direct / Walk-in,92772.29,0.32,0.974,In-Store,0.026,1
