inventory_id,product_id,warehouse_id,snapshot_date,opening_stock,units_received,units_sold,closing_stock,days_of_supply,units_on_order,reorder_triggered,stockout_flag,fill_rate_daily
INV0003285,P0007,WH002,2024-12-26,84,0,17,67,3.9,175,0,0,1.0
INV0003286,P0007,WH002,2024-12-27,67,0,13,54,3.1,175,0,0,1.0
INV0003287,P0007,WH002,2024-12-28,54,0,33,21,1.2,175,0,0,1.0
INV0003288,P0007,WH002,2024-12-29,21,0,16,5,0.3,175,0,0,1.0
INV0003289,P0007,WH002,2024-12-30,5,0,5,0,0.0,175,0,1,0.1852
INV0003290,P0007,WH002,2024-12-31,0,0,0,0,0.0,175,0,1,0.0
INV0003291,P0007,WH002,2025-01-01,175,175,35,140,8.0,175,1,0,1.0
INV0003292,P0007,WH002,2025-01-02,140,0,3,137,7.9,175,0,0,1.0
INV0003293,P0007,WH002,2025-01-03,137,0,3,134,7.7,175,0,0,1.0
INV0003294,P0007,WH002,2025-01-04,134,0,16,118,6.8,175,0,0,1.0
INV0003295,P0007,WH002,2025-01-05,118,0,7,111,6.4,175,0,0,1.0
INV0003296,P0007,WH002,2025-01-06,111,0,8,103,5.9,175,0,0,1.0
INV0003297,P0007,WH002,2025-01-07,103,0,18,85,4.9,175,0,0,1.0
INV0003298,P0007,WH002,2025-01-08,85,0,13,72,4.1,175,0,0,1.0
INV0003299,P0007,WH002,2025-01-09,72,0,11,61,3.5,175,0,0,1.0
INV0003300,P0007,WH002,2025-01-10,61,0,11,50,2.9,175,0,0,1.0
INV0003301,P0007,WH002,2025-01-11,50,0,26,24,1.4,175,0,0,1.0
INV0003302,P0007,WH002,2025-01-12,199,175,14,185,10.6,175,1,0,1.0
INV0003303,P0007,WH002,2025-01-13,185,0,12,173,9.9,175,0,0,1.0
INV0003304,P0007,WH002,2025-01-14,348,175,10,338,19.4,0,0,0,1.0
INV0003305,P0008,WH003,2023-10-01,224,0,8,216,33.8,0,0,0,1.0
INV0003306,P0008,WH003,2023-10-02,216,0,1,215,33.6,0,0,0,1.0
INV0003307,P0008,WH003,2023-10-03,215,0,1,214,33.4,0,0,0,1.0
INV0003308,P0008,WH003,2023-10-04,214,0,7,207,32.3,0,0,0,1.0
INV0003309,P0008,WH003,2023-10-05,207,0,5,202,31.6,0,0,0,1.0
INV0003310,P0008,WH003,2023-10-06,202,0,22,180,28.1,0,0,0,1.0
INV0003311,P0008,WH003,2023-10-07,180,0,4,176,27.5,0,0,0,1.0
INV0003312,P0008,WH003,2023-10-08,176,0,9,167,26.1,0,0,0,1.0
INV0003313,P0008,WH003,2023-10-09,167,0,11,156,24.4,105,1,0,1.0
INV0003314,P0008,WH003,2023-10-10,156,0,8,148,23.1,105,0,0,1.0
INV0003315,P0008,WH003,2023-10-11,148,0,7,141,22.0,105,0,0,1.0
INV0003316,P0008,WH003,2023-10-12,141,0,7,134,20.9,105,0,0,1.0
INV0003317,P0008,WH003,2023-10-13,134,0,5,129,20.2,105,0,0,1.0
INV0003318,P0008,WH003,2023-10-14,129,0,1,128,20.0,105,0,0,1.0
INV0003319,P0008,WH003,2023-10-15,128,0,4,124,19.4,105,0,0,1.0
INV0003320,P0008,WH003,2023-10-16,124,0,13,111,17.3,105,0,0,1.0
INV0003321,P0008,WH003,2023-10-17,111,0,5,106,16.6,105,0,0,1.0
INV0003322,P0008,WH003,2023-10-18,106,0,4,102,15.9,105,0,0,1.0
INV0003323,P0008,WH003,2023-10-19,102,0,3,99,15.5,105,0,0,1.0
INV0003324,P0008,WH003,2023-10-20,99,0,2,97,15.2,105,0,0,1.0
INV0003325,P0008,WH003,2023-10-21,97,0,6,91,14.2,105,0,0,1.0
INV0003326,P0008,WH003,2023-10-22,91,0,14,77,12.0,105,0,0,1.0
INV0003327,P0008,WH003,2023-10-23,77,0,4,73,11.4,105,0,0,1.0
INV0003328,P0008,WH003,2023-10-24,73,0,11,62,9.7,105,0,0,1.0
INV0003329,P0008,WH003,2023-10-25,62,0,2,60,9.4,105,0,0,1.0
INV0003330,P0008,WH003,2023-10-26,60,0,4,56,8.8,105,0,0,1.0
INV0003331,P0008,WH003,2023-10-27,56,0,4,52,8.1,105,0,0,1.0
INV0003332,P0008,WH003,2023-10-28,52,0,10,42,6.6,105,0,0,1.0
INV0003333,P0008,WH003,2023-10-29,147,105,9,138,21.6,105,1,0,1.0
INV0003334,P0008,WH003,2023-10-30,138,0,7,131,20.5,105,0,0,1.0
INV0003335,P0008,WH003,2023-10-31,131,0,4,127,19.8,105,0,0,1.0
INV0003336,P0008,WH003,2023-11-01,127,0,20,107,16.7,105,0,0,1.0
INV0003337,P0008,WH003,2023-11-02,107,0,5,102,15.9,105,0,0,1.0
INV0003338,P0008,WH003,2023-11-03,102,0,8,94,14.7,105,0,0,1.0
INV0003339,P0008,WH003,2023-11-04,94,0,30,64,10.0,105,0,0,1.0
INV0003340,P0008,WH003,2023-11-05,64,0,9,55,8.6,105,0,0,1.0
INV0003341,P0008,WH003,2023-11-06,55,0,13,42,6.6,105,0,0,1.0
INV0003342,P0008,WH003,2023-11-07,42,0,2,40,6.2,105,0,0,1.0
INV0003343,P0008,WH003,2023-11-08,40,0,4,36,5.6,105,0,0,1.0
INV0003344,P0008,WH003,2023-11-09,36,0,21,15,2.3,105,0,0,1.0
INV0003345,P0008,WH003,2023-11-10,15,0,15,0,0.0,105,0,1,0.7895
INV0003346,P0008,WH003,2023-11-11,0,0,0,0,0.0,105,0,1,0.0
INV0003347,P0008,WH003,2023-11-12,0,0,0,0,0.0,105,0,1,0.0
INV0003348,P0008,WH003,2023-11-13,0,0,0,0,0.0,105,0,1,0.0
INV0003349,P0008,WH003,2023-11-14,0,0,0,0,0.0,105,0,1,0.0
INV0003350,P0008,WH003,2023-11-15,0,0,0,0,0.0,105,0,1,0.0
INV0003351,P0008,WH003,2023-11-16,0,0,0,0,0.0,105,0,1,0.0
INV0003352,P0008,WH003,2023-11-17,0,0,0,0,0.0,105,0,1,0.0
INV0003353,P0008,WH003,2023-11-18,105,105,10,95,14.8,105,1,0,1.0
INV0003354,P0008,WH003,2023-11-19,95,0,5,90,14.1,105,0,0,1.0
INV0003355,P0008,WH003,2023-11-20,90,0,1,89,13.9,105,0,0,1.0
INV0003356,P0008,WH003,2023-11-21,89,0,7,82,12.8,105,0,0,1.0
INV0003357,P0008,WH003,2023-11-22,82,0,12,70,10.9,105,0,0,1.0
INV0003358,P0008,WH003,2023-11-23,70,0,12,58,9.1,105,0,0,1.0
INV0003359,P0008,WH003,2023-11-24,58,0,8,50,7.8,105,0,0,1.0
INV0003360,P0008,WH003,2023-11-25,50,0,0,50,7.8,105,0,0,1.0
INV0003361,P0008,WH003,2023-11-26,50,0,6,44,6.9,105,0,0,1.0
INV0003362,P0008,WH003,2023-11-27,44,0,8,36,5.6,105,0,0,1.0
INV0003363,P0008,WH003,2023-11-28,36,0,26,10,1.6,105,0,0,1.0
INV0003364,P0008,WH003,2023-11-29,10,0,10,0,0.0,105,0,1,0.2632
INV0003365,P0008,WH003,2023-11-30,0,0,0,0,0.0,105,0,1,0.0
INV0003366,P0008,WH003,2023-12-01,0,0,0,0,0.0,105,0,1,0.0
INV0003367,P0008,WH003,2023-12-02,0,0,0,0,0.0,105,0,1,0.0
INV0003368,P0008,WH003,2023-12-03,0,0,0,0,0.0,105,0,1,0.0
INV0003369,P0008,WH003,2023-12-04,0,0,0,0,0.0,105,0,1,0.0
INV0003370,P0008,WH003,2023-12-05,0,0,0,0,0.0,105,0,1,0.0
INV0003371,P0008,WH003,2023-12-06,0,0,0,0,0.0,105,0,1,0.0
INV0003372,P0008,WH003,2023-12-07,0,0,0,0,0.0,105,0,1,0.0
INV0003373,P0008,WH003,2023-12-08,105,105,21,84,13.1,105,1,0,1.0
INV0003374,P0008,WH003,2023-12-09,84,0,9,75,11.7,105,0,0,1.0
INV0003375,P0008,WH003,2023-12-10,75,0,32,43,6.7,105,0,0,1.0
INV0003376,P0008,WH003,2023-12-11,43,0,5,38,5.9,105,0,0,1.0
INV0003377,P0008,WH003,2023-12-12,38,0,8,30,4.7,105,0,0,1.0
INV0003378,P0008,WH003,2023-12-13,30,0,13,17,2.7,105,0,0,1.0
INV0003379,P0008,WH003,2023-12-14,17,0,7,10,1.6,105,0,0,1.0
INV0003380,P0008,WH003,2023-12-15,10,0,10,0,0.0,105,0,1,0.7143
INV0003381,P0008,WH003,2023-12-16,0,0,0,0,0.0,105,0,1,0.0
INV0003382,P0008,WH003,2023-12-17,0,0,0,0,0.0,105,0,1,0.0
INV0003383,P0008,WH003,2023-12-18,0,0,0,0,0.0,105,0,1,0.0
INV0003384,P0008,WH003,2023-12-19,0,0,0,0,0.0,105,0,1,0.0
INV0003385,P0008,WH003,2023-12-20,0,0,0,0,0.0,105,0,1,0.0
INV0003386,P0008,WH003,2023-12-21,0,0,0,0,0.0,105,0,1,0.0
INV0003387,P0008,WH003,2023-12-22,0,0,0,0,0.0,105,0,1,0.0
INV0003388,P0008,WH003,2023-12-23,0,0,0,0,0.0,105,0,1,0.0
INV0003389,P0008,WH003,2023-12-24,0,0,0,0,0.0,105,0,1,0.0
INV0003390,P0008,WH003,2023-12-25,0,0,0,0,0.0,105,0,1,0.0
INV0003391,P0008,WH003,2023-12-26,0,0,0,0,0.0,105,0,1,0.0
INV0003392,P0008,WH003,2023-12-27,105,105,10,95,14.8,105,1,0,1.0
INV0003393,P0008,WH003,2023-12-28,95,0,14,81,12.7,105,0,0,1.0
INV0003394,P0008,WH003,2023-12-29,81,0,11,70,10.9,105,0,0,1.0
INV0003395,P0008,WH003,2023-12-30,70,0,15,55,8.6,105,0,0,1.0
INV0003396,P0008,WH003,2023-12-31,55,0,19,36,5.6,105,0,0,1.0
INV0003397,P0008,WH003,2024-01-01,36,0,1,35,5.5,105,0,0,1.0
INV0003398,P0008,WH003,2024-01-02,35,0,12,23,3.6,105,0,0,1.0
INV0003399,P0008,WH003,2024-01-03,23,0,2,21,3.3,105,0,0,1.0
INV0003400,P0008,WH003,2024-01-04,21,0,12,9,1.4,105,0,0,1.0
INV0003401,P0008,WH003,2024-01-05,9,0,3,6,0.9,105,0,0,1.0
INV0003402,P0008,WH003,2024-01-06,6,0,6,0,0.0,105,0,0,1.0
INV0003403,P0008,WH003,2024-01-07,0,0,0,0,0.0,105,0,1,0.0
INV0003404,P0008,WH003,2024-01-08,0,0,0,0,0.0,105,0,1,0.0
INV0003405,P0008,WH003,2024-01-09,0,0,0,0,0.0,105,0,1,0.0
INV0003406,P0008,WH003,2024-01-10,0,0,0,0,0.0,105,0,1,0.0
INV0003407,P0008,WH003,2024-01-11,0,0,0,0,0.0,105,0,1,0.0
INV0003408,P0008,WH003,2024-01-12,0,0,0,0,0.0,105,0,1,0.0
INV0003409,P0008,WH003,2024-01-13,0,0,0,0,0.0,105,0,1,0.0
INV0003410,P0008,WH003,2024-01-14,0,0,0,0,0.0,105,0,1,0.0
INV0003411,P0008,WH003,2024-01-15,0,0,0,0,0.0,105,0,1,0.0
INV0003412,P0008,WH003,2024-01-16,105,105,0,105,16.4,105,1,0,1.0
INV0003413,P0008,WH003,2024-01-17,105,0,9,96,15.0,105,0,0,1.0
INV0003414,P0008,WH003,2024-01-18,96,0,3,93,14.5,105,0,0,1.0
INV0003415,P0008,WH003,2024-01-19,93,0,3,90,14.1,105,0,0,1.0
INV0003416,P0008,WH003,2024-01-20,90,0,3,87,13.6,105,0,0,1.0
INV0003417,P0008,WH003,2024-01-21,87,0,2,85,13.3,105,0,0,1.0
INV0003418,P0008,WH003,2024-01-22,85,0,5,80,12.5,105,0,0,1.0
INV0003419,P0008,WH003,2024-01-23,80,0,11,69,10.8,105,0,0,1.0
INV0003420,P0008,WH003,2024-01-24,69,0,2,67,10.5,105,0,0,1.0
INV0003421,P0008,WH003,2024-01-25,67,0,1,66,10.3,105,0,0,1.0
INV0003422,P0008,WH003,2024-01-26,66,0,0,66,10.3,105,0,0,1.0
INV0003423,P0008,WH003,2024-01-27,66,0,9,57,8.9,105,0,0,1.0
INV0003424,P0008,WH003,2024-01-28,57,0,2,55,8.6,105,0,0,1.0
INV0003425,P0008,WH003,2024-01-29,55,0,13,42,6.6,105,0,0,1.0
INV0003426,P0008,WH003,2024-01-30,42,0,3,39,6.1,105,0,0,1.0
INV0003427,P0008,WH003,2024-01-31,39,0,2,37,5.8,105,0,0,1.0
INV0003428,P0008,WH003,2024-02-01,37,0,4,33,5.2,105,0,0,1.0
INV0003429,P0008,WH003,2024-02-02,33,0,4,29,4.5,105,0,0,1.0
INV0003430,P0008,WH003,2024-02-03,29,0,4,25,3.9,105,0,0,1.0
INV0003431,P0008,WH003,2024-02-04,25,0,6,19,3.0,105,0,0,1.0
INV0003432,P0008,WH003,2024-02-05,124,105,8,116,18.1,105,1,0,1.0
INV0003433,P0008,WH003,2024-02-06,116,0,9,107,16.7,105,0,0,1.0
INV0003434,P0008,WH003,2024-02-07,107,0,1,106,16.6,105,0,0,1.0
INV0003435,P0008,WH003,2024-02-08,106,0,4,102,15.9,105,0,0,1.0
INV0003436,P0008,WH003,2024-02-09,102,0,2,100,15.6,105,0,0,1.0
INV0003437,P0008,WH003,2024-02-10,100,0,15,85,13.3,105,0,0,1.0
INV0003438,P0008,WH003,2024-02-11,85,0,1,84,13.1,105,0,0,1.0
INV0003439,P0008,WH003,2024-02-12,84,0,4,80,12.5,105,0,0,1.0
INV0003440,P0008,WH003,2024-02-13,80,0,12,68,10.6,105,0,0,1.0
INV0003441,P0008,WH003,2024-02-14,68,0,3,65,10.2,105,0,0,1.0
INV0003442,P0008,WH003,2024-02-15,65,0,6,59,9.2,105,0,0,1.0
INV0003443,P0008,WH003,2024-02-16,59,0,4,55,8.6,105,0,0,1.0
INV0003444,P0008,WH003,2024-02-17,55,0,6,49,7.7,105,0,0,1.0
INV0003445,P0008,WH003,2024-02-18,49,0,10,39,6.1,105,0,0,1.0
INV0003446,P0008,WH003,2024-02-19,39,0,3,36,5.6,105,0,0,1.0
INV0003447,P0008,WH003,2024-02-20,36,0,4,32,5.0,105,0,0,1.0
INV0003448,P0008,WH003,2024-02-21,32,0,2,30,4.7,105,0,0,1.0
INV0003449,P0008,WH003,2024-02-22,30,0,1,29,4.5,105,0,0,1.0
INV0003450,P0008,WH003,2024-02-23,29,0,5,24,3.8,105,0,0,1.0
INV0003451,P0008,WH003,2024-02-24,24,0,3,21,3.3,105,0,0,1.0
INV0003452,P0008,WH003,2024-02-25,126,105,4,122,19.1,105,1,0,1.0
INV0003453,P0008,WH003,2024-02-26,122,0,3,119,18.6,105,0,0,1.0
INV0003454,P0008,WH003,2024-02-27,119,0,14,105,16.4,105,0,0,1.0
INV0003455,P0008,WH003,2024-02-28,105,0,7,98,15.3,105,0,0,1.0
INV0003456,P0008,WH003,2024-02-29,98,0,3,95,14.8,105,0,0,1.0
INV0003457,P0008,WH003,2024-03-01,95,0,1,94,14.7,105,0,0,1.0
INV0003458,P0008,WH003,2024-03-02,94,0,10,84,13.1,105,0,0,1.0
INV0003459,P0008,WH003,2024-03-03,84,0,3,81,12.7,105,0,0,1.0
INV0003460,P0008,WH003,2024-03-04,81,0,10,71,11.1,105,0,0,1.0
INV0003461,P0008,WH003,2024-03-05,71,0,4,67,10.5,105,0,0,1.0
INV0003462,P0008,WH003,2024-03-06,67,0,6,61,9.5,105,0,0,1.0
INV0003463,P0008,WH003,2024-03-07,61,0,6,55,8.6,105,0,0,1.0
INV0003464,P0008,WH003,2024-03-08,55,0,3,52,8.1,105,0,0,1.0
INV0003465,P0008,WH003,2024-03-09,52,0,4,48,7.5,105,0,0,1.0
INV0003466,P0008,WH003,2024-03-10,48,0,17,31,4.8,105,0,0,1.0
INV0003467,P0008,WH003,2024-03-11,31,0,16,15,2.3,105,0,0,1.0
INV0003468,P0008,WH003,2024-03-12,15,0,10,5,0.8,105,0,0,1.0
INV0003469,P0008,WH003,2024-03-13,5,0,4,1,0.2,105,0,0,1.0
INV0003470,P0008,WH003,2024-03-14,1,0,1,0,0.0,105,0,1,0.25
INV0003471,P0008,WH003,2024-03-15,0,0,0,0,0.0,105,0,1,0.0
INV0003472,P0008,WH003,2024-03-16,105,105,6,99,15.5,105,1,0,1.0
INV0003473,P0008,WH003,2024-03-17,99,0,5,94,14.7,105,0,0,1.0
INV0003474,P0008,WH003,2024-03-18,94,0,17,77,12.0,105,0,0,1.0
INV0003475,P0008,WH003,2024-03-19,77,0,3,74,11.6,105,0,0,1.0
INV0003476,P0008,WH003,2024-03-20,74,0,10,64,10.0,105,0,0,1.0
INV0003477,P0008,WH003,2024-03-21,64,0,12,52,8.1,105,0,0,1.0
INV0003478,P0008,WH003,2024-03-22,52,0,17,35,5.5,105,0,0,1.0
INV0003479,P0008,WH003,2024-03-23,35,0,7,28,4.4,105,0,0,1.0
INV0003480,P0008,WH003,2024-03-24,28,0,14,14,2.2,105,0,0,1.0
INV0003481,P0008,WH003,2024-03-25,14,0,4,10,1.6,105,0,0,1.0
INV0003482,P0008,WH003,2024-03-26,10,0,10,0,0.0,105,0,1,0.6667
INV0003483,P0008,WH003,2024-03-27,0,0,0,0,0.0,105,0,1,0.0
INV0003484,P0008,WH003,2024-03-28,0,0,0,0,0.0,105,0,1,0.0
INV0003485,P0008,WH003,2024-03-29,0,0,0,0,0.0,105,0,1,0.0
INV0003486,P0008,WH003,2024-03-30,0,0,0,0,0.0,105,0,1,0.0
INV0003487,P0008,WH003,2024-03-31,0,0,0,0,0.0,105,0,1,0.0
INV0003488,P0008,WH003,2024-04-01,0,0,0,0,0.0,105,0,1,0.0
INV0003489,P0008,WH003,2024-04-02,0,0,0,0,0.0,105,0,1,0.0
INV0003490,P0008,WH003,2024-04-03,0,0,0,0,0.0,105,0,1,0.0
INV0003491,P0008,WH003,2024-04-04,0,0,0,0,0.0,105,0,1,0.0
INV0003492,P0008,WH003,2024-04-05,105,105,5,100,15.6,105,1,0,1.0
INV0003493,P0008,WH003,2024-04-06,100,0,14,86,13.4,105,0,0,1.0
INV0003494,P0008,WH003,2024-04-07,86,0,24,62,9.7,105,0,0,1.0
INV0003495,P0008,WH003,2024-04-08,62,0,14,48,7.5,105,0,0,1.0
INV0003496,P0008,WH003,2024-04-09,48,0,6,42,6.6,105,0,0,1.0
INV0003497,P0008,WH003,2024-04-10,42,0,13,29,4.5,105,0,0,1.0
INV0003498,P0008,WH003,2024-04-11,29,0,0,29,4.5,105,0,0,1.0
INV0003499,P0008,WH003,2024-04-12,29,0,5,24,3.8,105,0,0,1.0
INV0003500,P0008,WH003,2024-04-13,24,0,9,15,2.3,105,0,0,1.0
INV0003501,P0008,WH003,2024-04-14,15,0,15,0,0.0,105,0,0,1.0
INV0003502,P0008,WH003,2024-04-15,0,0,0,0,0.0,105,0,1,0.0
INV0003503,P0008,WH003,2024-04-16,0,0,0,0,0.0,105,0,1,0.0
INV0003504,P0008,WH003,2024-04-17,0,0,0,0,0.0,105,0,1,0.0
INV0003505,P0008,WH003,2024-04-18,0,0,0,0,0.0,105,0,1,0.0
INV0003506,P0008,WH003,2024-04-19,0,0,0,0,0.0,105,0,1,0.0
INV0003507,P0008,WH003,2024-04-20,0,0,0,0,0.0,105,0,1,0.0
INV0003508,P0008,WH003,2024-04-21,0,0,0,0,0.0,105,0,1,0.0
INV0003509,P0008,WH003,2024-04-22,0,0,0,0,0.0,105,0,1,0.0
INV0003510,P0008,WH003,2024-04-23,0,0,0,0,0.0,105,0,1,0.0
INV0003511,P0008,WH003,2024-04-24,0,0,0,0,0.0,105,0,1,0.0
INV0003512,P0008,WH003,2024-04-25,105,105,14,91,14.2,105,1,0,1.0
INV0003513,P0008,WH003,2024-04-26,91,0,11,80,12.5,105,0,0,1.0
INV0003514,P0008,WH003,2024-04-27,80,0,9,71,11.1,105,0,0,1.0
INV0003515,P0008,WH003,2024-04-28,71,0,7,64,10.0,105,0,0,1.0
INV0003516,P0008,WH003,2024-04-29,64,0,5,59,9.2,105,0,0,1.0
INV0003517,P0008,WH003,2024-04-30,59,0,15,44,6.9,105,0,0,1.0
INV0003518,P0008,WH003,2024-05-01,44,0,7,37,5.8,105,0,0,1.0
INV0003519,P0008,WH003,2024-05-02,37,0,12,25,3.9,105,0,0,1.0
INV0003520,P0008,WH003,2024-05-03,25,0,25,0,0.0,105,0,0,1.0
INV0003521,P0008,WH003,2024-05-04,0,0,0,0,0.0,105,0,1,0.0
INV0003522,P0008,WH003,2024-05-05,0,0,0,0,0.0,105,0,1,0.0
INV0003523,P0008,WH003,2024-05-06,0,0,0,0,0.0,105,0,1,0.0
INV0003524,P0008,WH003,2024-05-07,0,0,0,0,0.0,105,0,1,0.0
INV0003525,P0008,WH003,2024-05-08,0,0,0,0,0.0,105,0,1,0.0
INV0003526,P0008,WH003,2024-05-09,0,0,0,0,0.0,105,0,1,0.0
INV0003527,P0008,WH003,2024-05-10,0,0,0,0,0.0,105,0,1,0.0
INV0003528,P0008,WH003,2024-05-11,0,0,0,0,0.0,105,0,1,0.0
INV0003529,P0008,WH003,2024-05-12,0,0,0,0,0.0,105,0,1,0.0
INV0003530,P0008,WH003,2024-05-13,0,0,0,0,0.0,105,0,1,0.0
INV0003531,P0008,WH003,2024-05-14,0,0,0,0,0.0,105,0,1,0.0
INV0003532,P0008,WH003,2024-05-15,105,105,1,104,16.2,105,1,0,1.0
INV0003533,P0008,WH003,2024-05-16,104,0,7,97,15.2,105,0,0,1.0
INV0003534,P0008,WH003,2024-05-17,97,0,18,79,12.3,105,0,0,1.0
INV0003535,P0008,WH003,2024-05-18,79,0,11,68,10.6,105,0,0,1.0
INV0003536,P0008,WH003,2024-05-19,68,0,11,57,8.9,105,0,0,1.0
INV0003537,P0008,WH003,2024-05-20,57,0,3,54,8.4,105,0,0,1.0
INV0003538,P0008,WH003,2024-05-21,54,0,7,47,7.3,105,0,0,1.0
INV0003539,P0008,WH003,2024-05-22,47,0,2,45,7.0,105,0,0,1.0
INV0003540,P0008,WH003,2024-05-23,45,0,4,41,6.4,105,0,0,1.0
INV0003541,P0008,WH003,2024-05-24,41,0,10,31,4.8,105,0,0,1.0
INV0003542,P0008,WH003,2024-05-25,31,0,17,14,2.2,105,0,0,1.0
INV0003543,P0008,WH003,2024-05-26,14,0,14,0,0.0,105,0,0,1.0
INV0003544,P0008,WH003,2024-05-27,0,0,0,0,0.0,105,0,1,0.0
INV0003545,P0008,WH003,2024-05-28,0,0,0,0,0.0,105,0,1,0.0
INV0003546,P0008,WH003,2024-05-29,0,0,0,0,0.0,105,0,0,1.0
INV0003547,P0008,WH003,2024-05-30,0,0,0,0,0.0,105,0,1,0.0
INV0003548,P0008,WH003,2024-05-31,0,0,0,0,0.0,105,0,1,0.0
INV0003549,P0008,WH003,2024-06-01,0,0,0,0,0.0,105,0,1,0.0
INV0003550,P0008,WH003,2024-06-02,0,0,0,0,0.0,105,0,1,0.0
INV0003551,P0008,WH003,2024-06-03,105,105,11,94,14.7,105,1,0,1.0
INV0003552,P0008,WH003,2024-06-04,94,0,3,91,14.2,105,0,0,1.0
INV0003553,P0008,WH003,2024-06-05,91,0,4,87,13.6,105,0,0,1.0
INV0003554,P0008,WH003,2024-06-06,87,0,3,84,13.1,105,0,0,1.0
INV0003555,P0008,WH003,2024-06-07,84,0,3,81,12.7,105,0,0,1.0
INV0003556,P0008,WH003,2024-06-08,81,0,2,79,12.3,105,0,0,1.0
INV0003557,P0008,WH003,2024-06-09,79,0,5,74,11.6,105,0,0,1.0
INV0003558,P0008,WH003,2024-06-10,74,0,2,72,11.2,105,0,0,1.0
INV0003559,P0008,WH003,2024-06-11,72,0,12,60,9.4,105,0,0,1.0
INV0003560,P0008,WH003,2024-06-12,60,0,6,54,8.4,105,0,0,1.0
INV0003561,P0008,WH003,2024-06-13,54,0,12,42,6.6,105,0,0,1.0
INV0003562,P0008,WH003,2024-06-14,42,0,2,40,6.2,105,0,0,1.0
INV0003563,P0008,WH003,2024-06-15,40,0,14,26,4.1,105,0,0,1.0
INV0003564,P0008,WH003,2024-06-16,26,0,4,22,3.4,105,0,0,1.0
INV0003565,P0008,WH003,2024-06-17,22,0,0,22,3.4,105,0,0,1.0
INV0003566,P0008,WH003,2024-06-18,22,0,2,20,3.1,105,0,0,1.0
INV0003567,P0008,WH003,2024-06-19,20,0,9,11,1.7,105,0,0,1.0
INV0003568,P0008,WH003,2024-06-20,11,0,1,10,1.6,105,0,0,1.0
INV0003569,P0008,WH003,2024-06-21,10,0,3,7,1.1,105,0,0,1.0
INV0003570,P0008,WH003,2024-06-22,7,0,3,4,0.6,105,0,0,1.0
INV0003571,P0008,WH003,2024-06-23,109,105,14,95,14.8,105,1,0,1.0
INV0003572,P0008,WH003,2024-06-24,95,0,1,94,14.7,105,0,0,1.0
INV0003573,P0008,WH003,2024-06-25,94,0,15,79,12.3,105,0,0,1.0
INV0003574,P0008,WH003,2024-06-26,79,0,1,78,12.2,105,0,0,1.0
INV0003575,P0008,WH003,2024-06-27,78,0,7,71,11.1,105,0,0,1.0
INV0003576,P0008,WH003,2024-06-28,71,0,10,61,9.5,105,0,0,1.0
INV0003577,P0008,WH003,2024-06-29,61,0,4,57,8.9,105,0,0,1.0
INV0003578,P0008,WH003,2024-06-30,57,0,11,46,7.2,105,0,0,1.0
INV0003579,P0008,WH003,2024-07-01,46,0,7,39,6.1,105,0,0,1.0
INV0003580,P0008,WH003,2024-07-02,39,0,10,29,4.5,105,0,0,1.0
INV0003581,P0008,WH003,2024-07-03,29,0,18,11,1.7,105,0,0,1.0
INV0003582,P0008,WH003,2024-07-04,11,0,5,6,0.9,105,0,0,1.0
INV0003583,P0008,WH003,2024-07-05,6,0,6,0,0.0,105,0,1,0.5455
INV0003584,P0008,WH003,2024-07-06,0,0,0,0,0.0,105,0,1,0.0
INV0003585,P0008,WH003,2024-07-07,0,0,0,0,0.0,105,0,0,1.0
INV0003586,P0008,WH003,2024-07-08,0,0,0,0,0.0,105,0,1,0.0
INV0003587,P0008,WH003,2024-07-09,0,0,0,0,0.0,105,0,1,0.0
INV0003588,P0008,WH003,2024-07-10,0,0,0,0,0.0,105,0,1,0.0
INV0003589,P0008,WH003,2024-07-11,0,0,0,0,0.0,105,0,1,0.0
INV0003590,P0008,WH003,2024-07-12,0,0,0,0,0.0,105,0,1,0.0
INV0003591,P0008,WH003,2024-07-13,105,105,29,76,11.9,105,1,0,1.0
INV0003592,P0008,WH003,2024-07-14,76,0,2,74,11.6,105,0,0,1.0
INV0003593,P0008,WH003,2024-07-15,74,0,9,65,10.2,105,0,0,1.0
INV0003594,P0008,WH003,2024-07-16,65,0,14,51,8.0,105,0,0,1.0
INV0003595,P0008,WH003,2024-07-17,51,0,6,45,7.0,105,0,0,1.0
INV0003596,P0008,WH003,2024-07-18,45,0,11,34,5.3,105,0,0,1.0
INV0003597,P0008,WH003,2024-07-19,34,0,8,26,4.1,105,0,0,1.0
INV0003598,P0008,WH003,2024-07-20,26,0,6,20,3.1,105,0,0,1.0
INV0003599,P0008,WH003,2024-07-21,20,0,7,13,2.0,105,0,0,1.0
INV0003600,P0008,WH003,2024-07-22,13,0,7,6,0.9,105,0,0,1.0
INV0003601,P0008,WH003,2024-07-23,6,0,6,0,0.0,105,0,1,0.5455
INV0003602,P0008,WH003,2024-07-24,0,0,0,0,0.0,105,0,1,0.0
INV0003603,P0008,WH003,2024-07-25,0,0,0,0,0.0,105,0,1,0.0
INV0003604,P0008,WH003,2024-07-26,0,0,0,0,0.0,105,0,1,0.0
INV0003605,P0008,WH003,2024-07-27,0,0,0,0,0.0,105,0,1,0.0
INV0003606,P0008,WH003,2024-07-28,0,0,0,0,0.0,105,0,1,0.0
INV0003607,P0008,WH003,2024-07-29,0,0,0,0,0.0,105,0,1,0.0
